timestamp,consumption_kwh
2024-01-02 19:00:00,0.1352
2024-01-02 19:15:00,0.1688
2024-01-02 19:30:00,0.2079
2024-01-02 19:45:00,0.2352
2024-01-02 20:00:00,0.262
2024-01-02 20:15:00,0.3658
2024-01-02 20:30:00,0.4237
2024-01-02 20:45:00,0.4932
2024-01-02 21:00:00,0.5692
2024-01-02 21:15:00,0.7247
2024-01-02 21:30:00,0.8642
2024-01-02 21:45:00,0.9858
2024-01-02 22:00:00,1.12
2024-01-02 22:15:00,1.2649
2024-01-02 22:30:00,1.3404
2024-01-02 22:45:00,1.4161
2024-01-02 23:00:00,1.396
2024-01-02 23:15:00,1.4256
2024-01-02 23:30:00,1.4228
2024-01-02 23:45:00,1.3228
2024-01-03 00:00:00,0.3387
2024-01-03 00:15:00,0.2549
2024-01-03 00:30:00,0.2478
2024-01-03 00:45:00,0.2722
2024-01-03 01:00:00,0.1798
2024-01-03 01:15:00,0.2217
2024-01-03 01:30:00,0.1634
2024-01-03 01:45:00,0.1497
2024-01-03 02:00:00,0.1592
2024-01-03 02:15:00,0.1439
2024-01-03 02:30:00,0.1446
2024-01-03 02:45:00,0.1202
2024-01-03 03:00:00,0.1088
2024-01-03 03:15:00,0.0847
2024-01-03 03:30:00,0.1091
2024-01-03 03:45:00,0.0508
2024-01-03 04:00:00,0.1124
2024-01-03 04:15:00,0.1048
2024-01-03 04:30:00,0.1309
2024-01-03 04:45:00,0.1364
2024-01-03 05:00:00,0.0863
2024-01-03 05:15:00,0.1351
2024-01-03 05:30:00,0.1174
2024-01-03 05:45:00,0.135
2024-01-03 06:00:00,0.1738
2024-01-03 06:15:00,0.182
2024-01-03 06:30:00,0.1976
2024-01-03 06:45:00,0.2039
2024-01-03 07:00:00,0.227
2024-01-03 07:15:00,0.2193
2024-01-03 07:30:00,0.2479
2024-01-03 07:45:00,0.2922
2024-01-03 08:00:00,0.2762
2024-01-03 08:15:00,0.3066
2024-01-03 08:30:00,0.3537
2024-01-03 08:45:00,0.3569
2024-01-03 09:00:00,0.3598
2024-01-03 09:15:00,0.3999
2024-01-03 09:30:00,0.4369
2024-01-03 09:45:00,0.407
2024-01-03 10:00:00,0.4107
2024-01-03 10:15:00,0.4567
2024-01-03 10:30:00,0.4486
2024-01-03 10:45:00,0.469
2024-01-03 11:00:00,0.4732
2024-01-03 11:15:00,0.4732
2024-01-03 11:30:00,0.4949
2024-01-03 11:45:00,0.5024
2024-01-03 12:00:00,0.4776
2024-01-03 12:15:00,0.5182
2024-01-03 12:30:00,0.522
2024-01-03 12:45:00,0.4866
2024-01-03 13:00:00,0.4873
2024-01-03 13:15:00,0.5054
2024-01-03 13:30:00,0.4391
2024-01-03 13:45:00,0.4319
2024-01-03 14:00:00,0.4325
2024-01-03 14:15:00,0.4246
2024-01-03 14:30:00,0.4219
2024-01-03 14:45:00,0.3975
2024-01-03 15:00:00,0.3377
2024-01-03 15:15:00,0.3776
2024-01-03 15:30:00,0.3617
2024-01-03 15:45:00,0.2987
2024-01-03 16:00:00,0.3091
2024-01-03 16:15:00,0.2659
2024-01-03 16:30:00,0.2509
2024-01-03 16:45:00,0.2266
2024-01-03 17:00:00,0.2534
2024-01-03 17:15:00,0.1872
2024-01-03 17:30:00,0.1875
2024-01-03 17:45:00,0.1848
2024-01-03 18:00:00,0.1439
2024-01-03 18:15:00,0.1464
2024-01-03 18:30:00,0.1431
2024-01-03 18:45:00,0.1775
2024-01-03 19:00:00,0.1221
2024-01-03 19:15:00,0.1597
2024-01-03 19:30:00,0.1856
2024-01-03 19:45:00,0.2089
2024-01-03 20:00:00,0.2884
2024-01-03 20:15:00,0.3231
2024-01-03 20:30:00,0.393
2024-01-03 20:45:00,0.5135
2024-01-03 21:00:00,0.6327
2024-01-03 21:15:00,0.7131
2024-01-03 21:30:00,0.8779
2024-01-03 21:45:00,1.0066
2024-01-03 22:00:00,1.1177
2024-01-03 22:15:00,1.2153
2024-01-03 22:30:00,1.3409
2024-01-03 22:45:00,1.4014
2024-01-03 23:00:00,1.4038
2024-01-03 23:15:00,1.4147
2024-01-03 23:30:00,1.4306
2024-01-03 23:45:00,1.3257
2024-01-04 00:00:00,0.2584
2024-01-04 00:15:00,0.2739
2024-01-04 00:30:00,0.2636
2024-01-04 00:45:00,0.2559
2024-01-04 01:00:00,0.2152
2024-01-04 01:15:00,0.2449
2024-01-04 01:30:00,0.179
2024-01-04 01:45:00,0.1769
2024-01-04 02:00:00,0.1805
2024-01-04 02:15:00,0.1469
2024-01-04 02:30:00,0.0854
2024-01-04 02:45:00,0.1378
2024-01-04 03:00:00,0.1203
2024-01-04 03:15:00,0.0949
2024-01-04 03:30:00,0.1268
2024-01-04 03:45:00,0.1223
2024-01-04 04:00:00,0.0893
2024-01-04 04:15:00,0.0714
2024-01-04 04:30:00,0.0677
2024-01-04 04:45:00,0.1048
2024-01-04 05:00:00,0.1034
2024-01-04 05:15:00,0.1207
2024-01-04 05:30:00,0.08
2024-01-04 05:45:00,0.145
2024-01-04 06:00:00,0.1333
2024-01-04 06:15:00,0.1651
2024-01-04 06:30:00,0.233
2024-01-04 06:45:00,0.2051
2024-01-04 07:00:00,0.2432
2024-01-04 07:15:00,0.2494
2024-01-04 07:30:00,0.2753
2024-01-04 07:45:00,0.2832
2024-01-04 08:00:00,0.2971
2024-01-04 08:15:00,0.3413
2024-01-04 08:30:00,0.3131
2024-01-04 08:45:00,0.3454
2024-01-04 09:00:00,0.3866
2024-01-04 09:15:00,0.3977
2024-01-04 09:30:00,0.452
2024-01-04 09:45:00,0.4283
2024-01-04 10:00:00,0.4404
2024-01-04 10:15:00,0.4617
2024-01-04 10:30:00,0.4364
2024-01-04 10:45:00,0.5064
2024-01-04 11:00:00,0.4785
2024-01-04 11:15:00,0.5044
2024-01-04 11:30:00,0.4799
2024-01-04 11:45:00,0.4718
2024-01-04 12:00:00,0.4985
2024-01-04 12:15:00,0.4945
2024-01-04 12:30:00,0.507
2024-01-04 12:45:00,0.4811
2024-01-04 13:00:00,0.5345
2024-01-04 13:15:00,0.4793
2024-01-04 13:30:00,0.4434
2024-01-04 13:45:00,0.4534
2024-01-04 14:00:00,0.4692
2024-01-04 14:15:00,0.4299
2024-01-04 14:30:00,0.3916
2024-01-04 14:45:00,0.3838
2024-01-04 15:00:00,0.3918
2024-01-04 15:15:00,0.3876
2024-01-04 15:30:00,0.3238
2024-01-04 15:45:00,0.3482
2024-01-04 16:00:00,0.285
2024-01-04 16:15:00,0.3212
2024-01-04 16:30:00,0.2561
2024-01-04 16:45:00,0.217
2024-01-04 17:00:00,0.2182
2024-01-04 17:15:00,0.2055
2024-01-04 17:30:00,0.2052
2024-01-04 17:45:00,0.1968
2024-01-04 18:00:00,0.1745
2024-01-04 18:15:00,0.1336
2024-01-04 18:30:00,0.1485
2024-01-04 18:45:00,0.1378
2024-01-04 19:00:00,0.1516
2024-01-04 19:15:00,0.1533
2024-01-04 19:30:00,0.1672
2024-01-04 19:45:00,0.2673
2024-01-04 20:00:00,0.2551
2024-01-04 20:15:00,0.2877
2024-01-04 20:30:00,0.3941
2024-01-04 20:45:00,0.5207
2024-01-04 21:00:00,0.6178
2024-01-04 21:15:00,0.7137
2024-01-04 21:30:00,0.8818
2024-01-04 21:45:00,1.0378
2024-01-04 22:00:00,1.0907
2024-01-04 22:15:00,1.232
2024-01-04 22:30:00,1.3384
2024-01-04 22:45:00,1.4136
2024-01-04 23:00:00,1.4295
2024-01-04 23:15:00,1.4443
2024-01-04 23:30:00,1.3739
2024-01-04 23:45:00,1.3693
